FIR_ID,Crime_Type,Date,District,Police_Station,Location_ID,Status,Offender_ID,Victim_ID
FIR01236,Kidnapping,2023-05-01,Vijayapura,East PS,LOC001,Open,OFF00168,VIC01929
FIR01237,Financial Fraud,2025-03-16,Mangaluru,North PS,LOC098,Under Investigation,OFF00724,VIC02794
FIR01238,Robbery,2023-02-20,Vijayapura,East PS,LOC001,Under Investigation,OFF01724,VIC02168
FIR01239,Drug Offense,2025-07-14,Hassan,Rural PS,LOC064,Closed,OFF01340,VIC02332
FIR01240,Theft,2023-01-21,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF01051,VIC00018
FIR01241,Kidnapping,2025-03-30,Udupi,Traffic PS,LOC049,Closed,OFF01258,VIC01052
FIR01242,Robbery,2023-04-23,Belagavi,Central PS,LOC090,Open,OFF00722,VIC00732
FIR01243,Robbery,2022-11-21,Hassan,Central PS,LOC021,Under Investigation,OFF01647,VIC01721
FIR01244,Theft,2023-12-22,Shivamogga,Central PS,LOC033,Closed,OFF01858,VIC00495
FIR01245,Cyber Crime,2024-02-14,Hubballi-Dharwad,Central PS,LOC085,Closed,OFF00262,VIC01386
FIR01246,Vehicle Theft,2025-08-03,Vijayapura,South PS,LOC035,Closed,OFF00314,VIC00527
FIR01247,Financial Fraud,2022-01-15,Vijayapura,South PS,LOC083,Open,OFF00028,VIC02407
FIR01248,Drug Offense,2022-10-15,Vijayapura,South PS,LOC073,Under Investigation,OFF00746,VIC00341
FIR01249,Cyber Crime,2024-03-21,Udupi,Central PS,LOC007,Closed,OFF01669,VIC00075
FIR01250,Drug Offense,2025-09-24,Kalaburagi,East PS,LOC029,Closed,OFF00535,VIC02333
FIR01251,Murder,2023-09-02,Kalaburagi,Traffic PS,LOC008,Closed,OFF00980,VIC02720
FIR01252,Cyber Crime,2024-07-10,Chikkamagaluru,Rural PS,LOC051,Open,OFF00612,VIC00868
FIR01253,Drug Offense,2023-02-17,Kalaburagi,North PS,LOC052,Closed,OFF01589,VIC00166
FIR01254,Cyber Crime,2022-03-11,Davanagere,Rural PS,LOC011,Closed,OFF00831,VIC01671
FIR01255,Drug Offense,2022-02-17,Mangaluru,West PS,LOC036,Open,OFF01789,VIC01173
FIR01256,Financial Fraud,2023-10-07,Bengaluru Rural,Cyber PS,LOC097,Open,OFF00560,VIC00513
FIR01257,Theft,2023-02-12,Chikkamagaluru,Rural PS,LOC051,Under Investigation,OFF01000,VIC00041
FIR01258,Cyber Crime,2024-03-01,Hassan,Central PS,LOC037,Under Investigation,OFF01648,VIC00188
FIR01259,Burglary,2025-06-16,Vijayapura,South PS,LOC035,Closed,OFF01972,VIC01382
FIR01260,Robbery,2022-06-11,Hassan,Central PS,LOC037,Under Investigation,OFF01433,VIC01373
FIR01261,Fraud,2025-08-24,Hubballi-Dharwad,Central PS,LOC085,Open,OFF01052,VIC02235
FIR01262,Assault,2024-02-18,Tumakuru,East PS,LOC058,Closed,OFF00679,VIC01739
FIR01263,Financial Fraud,2022-04-12,Vijayapura,South PS,LOC017,Closed,OFF01456,VIC02355
FIR01264,Financial Fraud,2024-08-12,Davanagere,Traffic PS,LOC072,Open,OFF01474,VIC01210
FIR01265,Fraud,2024-01-24,Bengaluru Urban,Cyber PS,LOC062,Open,OFF00287,VIC01040
FIR01266,Burglary,2024-12-19,Davanagere,Cyber PS,LOC087,Closed,OFF01223,VIC02276
FIR01267,Assault,2025-10-13,Mangaluru,West PS,LOC036,Closed,OFF01871,VIC01261
FIR01268,Robbery,2023-04-26,Hubballi-Dharwad,Central PS,LOC085,Closed,OFF00629,VIC00494
FIR01269,Domestic Violence,2023-08-17,Vijayapura,South PS,LOC017,Under Investigation,OFF00512,VIC02231
FIR01270,Fraud,2025-03-13,Mangaluru,Central PS,LOC070,Under Investigation,OFF01714,VIC02993
FIR01271,Cyber Crime,2023-12-16,Davanagere,Rural PS,LOC011,Closed,OFF00659,VIC00327
FIR01272,Assault,2024-06-09,Bengaluru Rural,North PS,LOC046,Closed,OFF01744,VIC02104
FIR01273,Cyber Crime,2023-06-21,Mysuru,Central PS,LOC067,Under Investigation,OFF00277,VIC00362
FIR01274,Financial Fraud,2023-09-22,Hubballi-Dharwad,Central PS,LOC085,Closed,OFF01767,VIC00706
FIR01275,Murder,2023-09-18,Hubballi-Dharwad,North PS,LOC082,Open,OFF01565,VIC02228
FIR01276,Murder,2025-03-12,Chikkamagaluru,Rural PS,LOC051,Under Investigation,OFF01054,VIC00824
FIR01277,Assault,2025-05-29,Hassan,West PS,LOC041,Under Investigation,OFF01913,VIC02540
FIR01278,Murder,2023-07-19,Kalaburagi,East PS,LOC029,Closed,OFF00753,VIC02412
FIR01279,Murder,2023-04-09,Shivamogga,West PS,LOC056,Closed,OFF00460,VIC00786
FIR01280,Theft,2023-06-25,Chikkamagaluru,North PS,LOC077,Under Investigation,OFF00452,VIC00349
FIR01281,Financial Fraud,2025-09-08,Shivamogga,West PS,LOC056,Under Investigation,OFF00496,VIC01533
FIR01282,Assault,2022-10-27,Davanagere,North PS,LOC044,Open,OFF00345,VIC01344
FIR01283,Domestic Violence,2023-11-04,Udupi,Traffic PS,LOC049,Closed,OFF00974,VIC02070
FIR01284,Financial Fraud,2025-05-24,Mysuru,Rural PS,LOC027,Closed,OFF01553,VIC02550
FIR01285,Murder,2023-03-24,Mangaluru,West PS,LOC036,Under Investigation,OFF00435,VIC02442
FIR01286,Domestic Violence,2025-08-08,Udupi,Central PS,LOC007,Under Investigation,OFF00809,VIC01027
FIR01287,Assault,2022-07-24,Shivamogga,South PS,LOC063,Open,OFF00538,VIC00556
FIR01288,Murder,2022-01-17,Chikkamagaluru,West PS,LOC088,Closed,OFF00295,VIC00957
FIR01289,Financial Fraud,2022-05-06,Hassan,Traffic PS,LOC009,Open,OFF01894,VIC01440
FIR01290,Theft,2024-09-07,Chikkamagaluru,Central PS,LOC084,Closed,OFF01221,VIC01239
FIR01291,Domestic Violence,2023-09-10,Vijayapura,South PS,LOC083,Closed,OFF00668,VIC02742
FIR01292,Kidnapping,2023-08-11,Bengaluru Rural,Traffic PS,LOC038,Under Investigation,OFF00908,VIC02186
FIR01293,Fraud,2024-01-29,Chikkamagaluru,Central PS,LOC084,Closed,OFF00818,VIC00428
FIR01294,Burglary,2022-09-28,Kalaburagi,East PS,LOC029,Open,OFF01489,VIC00185
FIR01295,Theft,2022-01-21,Bengaluru Urban,North PS,LOC014,Closed,OFF00871,VIC00457
FIR01296,Drug Offense,2025-03-06,Mangaluru,West PS,LOC036,Closed,OFF00809,VIC02711
FIR01297,Burglary,2022-05-12,Udupi,North PS,LOC015,Under Investigation,OFF00334,VIC01697
FIR01298,Murder,2023-04-03,Hubballi-Dharwad,West PS,LOC034,Open,OFF00801,VIC01399
FIR01299,Financial Fraud,2022-10-17,Vijayapura,South PS,LOC083,Closed,OFF01356,VIC01716
FIR01300,Robbery,2022-10-07,Mangaluru,East PS,LOC091,Open,OFF00649,VIC02042
FIR01301,Fraud,2024-08-03,Bengaluru Rural,Cyber PS,LOC097,Closed,OFF01102,VIC00383
FIR01302,Financial Fraud,2024-12-18,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF01161,VIC00926
FIR01303,Fraud,2023-01-25,Vijayapura,South PS,LOC035,Under Investigation,OFF01369,VIC01584
FIR01304,Kidnapping,2025-07-10,Hassan,East PS,LOC055,Closed,OFF00513,VIC02169
FIR01305,Drug Offense,2025-02-11,Hassan,Central PS,LOC021,Open,OFF01418,VIC02185
FIR01306,Assault,2025-06-02,Hassan,Rural PS,LOC064,Open,OFF00726,VIC02779
FIR01307,Domestic Violence,2024-01-09,Belagavi,Cyber PS,LOC053,Closed,OFF01106,VIC02566
FIR01308,Financial Fraud,2023-06-16,Vijayapura,South PS,LOC086,Closed,OFF00991,VIC01362
FIR01309,Assault,2024-03-05,Shivamogga,South PS,LOC063,Open,OFF00975,VIC01175
FIR01310,Domestic Violence,2023-04-02,Davanagere,South PS,LOC025,Under Investigation,OFF01420,VIC01529
FIR01311,Assault,2022-04-09,Davanagere,South PS,LOC025,Closed,OFF01002,VIC01972
FIR01312,Drug Offense,2023-01-26,Vijayapura,East PS,LOC001,Open,OFF01189,VIC02732
FIR01313,Theft,2022-10-05,Hubballi-Dharwad,West PS,LOC034,Open,OFF01218,VIC02334
FIR01314,Vehicle Theft,2023-09-27,Chikkamagaluru,North PS,LOC077,Closed,OFF01039,VIC01925
FIR01315,Drug Offense,2023-06-27,Shivamogga,South PS,LOC030,Open,OFF00334,VIC01770
FIR01316,Theft,2022-08-09,Mysuru,Central PS,LOC067,Closed,OFF00820,VIC02344
FIR01317,Vehicle Theft,2025-09-20,Udupi,North PS,LOC060,Under Investigation,OFF00526,VIC00880
FIR01318,Domestic Violence,2024-05-01,Vijayapura,South PS,LOC073,Under Investigation,OFF01611,VIC02312
FIR01319,Kidnapping,2025-10-13,Kalaburagi,North PS,LOC006,Closed,OFF01068,VIC00359
FIR01320,Theft,2022-02-27,Vijayapura,North PS,LOC096,Under Investigation,OFF00720,VIC01629
FIR01321,Financial Fraud,2023-10-05,Bengaluru Rural,East PS,LOC040,Under Investigation,OFF00233,VIC00418
FIR01322,Cyber Crime,2025-03-11,Mangaluru,West PS,LOC002,Closed,OFF01177,VIC02661
FIR01323,Burglary,2022-04-13,Bengaluru Rural,East PS,LOC081,Under Investigation,OFF01653,VIC01753
FIR01324,Kidnapping,2025-08-17,Mangaluru,Cyber PS,LOC069,Closed,OFF01150,VIC00015
FIR01325,Robbery,2023-08-09,Shivamogga,South PS,LOC063,Closed,OFF00463,VIC01465
FIR01326,Theft,2023-01-21,Kalaburagi,North PS,LOC052,Closed,OFF01539,VIC01524
FIR01327,Theft,2023-10-15,Bengaluru Urban,East PS,LOC031,Open,OFF01303,VIC02323
FIR01328,Fraud,2025-01-03,Vijayapura,South PS,LOC035,Open,OFF01424,VIC00299
FIR01329,Domestic Violence,2022-11-28,Udupi,Traffic PS,LOC049,Under Investigation,OFF00855,VIC02819
FIR01330,Drug Offense,2024-05-14,Hassan,Central PS,LOC021,Closed,OFF01442,VIC01997
FIR01331,Fraud,2024-07-07,Mysuru,Rural PS,LOC027,Under Investigation,OFF00798,VIC01560
FIR01332,Assault,2023-02-12,Hassan,Central PS,LOC021,Open,OFF00526,VIC00286
FIR01333,Murder,2022-11-10,Shivamogga,Traffic PS,LOC016,Open,OFF00136,VIC01890
FIR01334,Theft,2022-10-07,Kalaburagi,North PS,LOC052,Open,OFF00917,VIC02381
FIR01335,Murder,2024-04-01,Vijayapura,South PS,LOC017,Open,OFF01267,VIC00988
FIR01336,Theft,2023-02-23,Davanagere,Traffic PS,LOC072,Open,OFF01222,VIC01421
FIR01337,Assault,2023-03-26,Bengaluru Rural,West PS,LOC028,Closed,OFF01202,VIC02818
FIR01338,Vehicle Theft,2024-08-17,Davanagere,Traffic PS,LOC072,Open,OFF00302,VIC02619
FIR01339,Kidnapping,2022-09-09,Udupi,Central PS,LOC007,Closed,OFF01793,VIC02514
FIR01340,Theft,2024-01-18,Mangaluru,West PS,LOC002,Closed,OFF01431,VIC01754
FIR01341,Vehicle Theft,2022-10-18,Mysuru,Central PS,LOC067,Under Investigation,OFF01473,VIC02794
FIR01342,Fraud,2023-12-13,Chikkamagaluru,East PS,LOC003,Open,OFF01751,VIC00021
FIR01343,Burglary,2022-04-27,Shivamogga,Cyber PS,LOC019,Closed,OFF00367,VIC02218
FIR01344,Assault,2024-01-29,Hassan,West PS,LOC041,Open,OFF01875,VIC01658
FIR01345,Assault,2022-12-21,Udupi,Traffic PS,LOC049,Under Investigation,OFF00492,VIC02984
FIR01346,Cyber Crime,2025-02-12,Kalaburagi,North PS,LOC006,Closed,OFF00410,VIC02185
FIR01347,Theft,2023-04-27,Vijayapura,North PS,LOC096,Open,OFF00160,VIC02530
FIR01348,Theft,2022-09-27,Bengaluru Urban,East PS,LOC054,Open,OFF00895,VIC02988
FIR01349,Vehicle Theft,2023-08-30,Tumakuru,East PS,LOC058,Open,OFF00970,VIC00638
FIR01350,Robbery,2022-02-03,Chikkamagaluru,Rural PS,LOC051,Closed,OFF01423,VIC00152
FIR01351,Burglary,2022-11-30,Hubballi-Dharwad,North PS,LOC082,Under Investigation,OFF01765,VIC00065
FIR01352,Theft,2023-08-23,Davanagere,Central PS,LOC048,Closed,OFF00936,VIC02673
FIR01353,Financial Fraud,2024-06-18,Belagavi,Cyber PS,LOC053,Closed,OFF01547,VIC01777
FIR01354,Domestic Violence,2025-09-14,Udupi,North PS,LOC060,Closed,OFF01568,VIC00569
FIR01355,Vehicle Theft,2022-07-28,Davanagere,North PS,LOC044,Under Investigation,OFF01060,VIC00925
FIR01356,Fraud,2024-10-11,Bengaluru Rural,East PS,LOC081,Closed,OFF00362,VIC00248
FIR01357,Murder,2022-08-05,Shivamogga,West PS,LOC056,Under Investigation,OFF01260,VIC00795
FIR01358,Theft,2023-06-25,Vijayapura,North PS,LOC096,Closed,OFF01405,VIC01824
FIR01359,Domestic Violence,2025-08-03,Davanagere,Traffic PS,LOC095,Open,OFF00534,VIC01687
FIR01360,Burglary,2024-06-21,Hubballi-Dharwad,North PS,LOC099,Under Investigation,OFF01438,VIC00091
FIR01361,Burglary,2025-07-12,Hubballi-Dharwad,West PS,LOC034,Closed,OFF00230,VIC02204
FIR01362,Burglary,2022-05-12,Udupi,Cyber PS,LOC092,Open,OFF00946,VIC02920
FIR01363,Theft,2025-05-11,Udupi,Cyber PS,LOC092,Under Investigation,OFF01162,VIC02496
FIR01364,Drug Offense,2023-12-04,Davanagere,Traffic PS,LOC095,Closed,OFF00703,VIC02405
FIR01365,Financial Fraud,2023-08-01,Bengaluru Rural,East PS,LOC040,Closed,OFF00218,VIC01446
FIR01366,Assault,2022-10-29,Ballari,Traffic PS,LOC071,Closed,OFF00064,VIC01874
FIR01367,Assault,2025-07-08,Davanagere,Traffic PS,LOC095,Closed,OFF00261,VIC00424
FIR01368,Burglary,2022-06-06,Vijayapura,Central PS,LOC079,Open,OFF01317,VIC01092
FIR01369,Robbery,2022-06-23,Tumakuru,West PS,LOC042,Open,OFF00070,VIC00128
FIR01370,Vehicle Theft,2024-12-23,Bengaluru Rural,North PS,LOC046,Under Investigation,OFF01146,VIC02424
FIR01371,Financial Fraud,2023-04-28,Bengaluru Urban,Central PS,LOC065,Closed,OFF01160,VIC01509
FIR01372,Drug Offense,2025-02-06,Mangaluru,West PS,LOC036,Under Investigation,OFF00996,VIC01970
FIR01373,Kidnapping,2022-04-13,Davanagere,Traffic PS,LOC072,Open,OFF01763,VIC01037
FIR01374,Vehicle Theft,2022-04-12,Shivamogga,Traffic PS,LOC016,Closed,OFF00517,VIC02211
FIR01375,Kidnapping,2022-03-15,Bengaluru Rural,West PS,LOC028,Open,OFF00135,VIC01413
FIR01376,Fraud,2022-11-06,Hubballi-Dharwad,North PS,LOC099,Open,OFF00137,VIC02904
FIR01377,Murder,2025-06-22,Bengaluru Rural,Traffic PS,LOC038,Closed,OFF00844,VIC00365
FIR01378,Burglary,2023-12-28,Kalaburagi,North PS,LOC043,Under Investigation,OFF01131,VIC01308
FIR01379,Vehicle Theft,2022-08-13,Mysuru,Rural PS,LOC027,Open,OFF00552,VIC02066
FIR01380,Burglary,2022-12-26,Bengaluru Rural,Cyber PS,LOC097,Closed,OFF01331,VIC02472
FIR01381,Assault,2023-06-06,Mysuru,Rural PS,LOC027,Open,OFF01654,VIC00662
FIR01382,Burglary,2024-07-19,Udupi,Central PS,LOC059,Open,OFF01065,VIC01786
FIR01383,Cyber Crime,2024-01-09,Bengaluru Urban,East PS,LOC031,Open,OFF00732,VIC02892
FIR01384,Drug Offense,2022-08-20,Hassan,Rural PS,LOC064,Open,OFF01629,VIC00631
FIR01385,Fraud,2025-10-22,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF00599,VIC01548
FIR01386,Kidnapping,2025-04-25,Shivamogga,South PS,LOC030,Closed,OFF01467,VIC00501
FIR01387,Financial Fraud,2023-02-04,Mangaluru,Central PS,LOC070,Under Investigation,OFF00553,VIC02505
FIR01388,Assault,2025-01-10,Belagavi,Cyber PS,LOC022,Open,OFF00605,VIC00427
FIR01389,Cyber Crime,2023-08-26,Bengaluru Urban,Cyber PS,LOC062,Closed,OFF00580,VIC01652
FIR01390,Domestic Violence,2023-09-17,Hassan,West PS,LOC041,Under Investigation,OFF01125,VIC01236
FIR01391,Murder,2024-11-07,Vijayapura,South PS,LOC017,Under Investigation,OFF01532,VIC02089
FIR01392,Cyber Crime,2022-01-25,Hassan,Central PS,LOC037,Closed,OFF01924,VIC01797
FIR01393,Theft,2022-12-07,Vijayapura,South PS,LOC083,Closed,OFF00859,VIC00340
FIR01394,Drug Offense,2025-10-31,Mangaluru,West PS,LOC036,Under Investigation,OFF00129,VIC00243
FIR01395,Robbery,2023-12-17,Bengaluru Urban,North PS,LOC014,Under Investigation,OFF00149,VIC00997
FIR01396,Kidnapping,2023-01-24,Chikkamagaluru,Rural PS,LOC024,Closed,OFF01474,VIC01498
FIR01397,Murder,2023-06-12,Bengaluru Urban,East PS,LOC031,Under Investigation,OFF00820,VIC01018
FIR01398,Drug Offense,2024-03-24,Kalaburagi,North PS,LOC043,Under Investigation,OFF00666,VIC02171
FIR01399,Burglary,2023-03-05,Shivamogga,South PS,LOC030,Under Investigation,OFF00037,VIC02702
FIR01400,Drug Offense,2023-10-11,Hassan,East PS,LOC055,Open,OFF00119,VIC02030
FIR01401,Vehicle Theft,2023-01-14,Hassan,Traffic PS,LOC009,Closed,OFF00664,VIC01651
FIR01402,Burglary,2023-10-16,Bengaluru Rural,Traffic PS,LOC038,Open,OFF00235,VIC00179
FIR01403,Burglary,2025-03-07,Mangaluru,Cyber PS,LOC061,Open,OFF01846,VIC00590
FIR01404,Drug Offense,2022-06-14,Ballari,East PS,LOC075,Closed,OFF00253,VIC00285
FIR01405,Burglary,2022-06-21,Udupi,Cyber PS,LOC092,Under Investigation,OFF00176,VIC01019
FIR01406,Kidnapping,2022-02-26,Bengaluru Rural,North PS,LOC004,Closed,OFF01177,VIC01016
FIR01407,Burglary,2022-11-19,Bengaluru Urban,Cyber PS,LOC062,Under Investigation,OFF01452,VIC01038
FIR01408,Robbery,2022-08-28,Mangaluru,Cyber PS,LOC069,Closed,OFF00139,VIC01869
FIR01409,Theft,2023-03-24,Shivamogga,West PS,LOC056,Open,OFF00391,VIC01658
FIR01410,Fraud,2023-10-13,Mangaluru,East PS,LOC091,Under Investigation,OFF00833,VIC00940
FIR01411,Drug Offense,2025-04-06,Udupi,Cyber PS,LOC092,Open,OFF01584,VIC00192
FIR01412,Vehicle Theft,2023-05-16,Mangaluru,West PS,LOC036,Under Investigation,OFF00404,VIC01179
FIR01413,Kidnapping,2022-11-12,Mangaluru,East PS,LOC091,Closed,OFF01091,VIC00576
FIR01414,Financial Fraud,2025-06-28,Ballari,Traffic PS,LOC013,Closed,OFF01308,VIC02256
FIR01415,Theft,2023-01-04,Davanagere,Rural PS,LOC011,Closed,OFF00020,VIC02117
FIR01416,Fraud,2022-06-05,Hassan,Traffic PS,LOC009,Under Investigation,OFF00229,VIC02428
FIR01417,Domestic Violence,2025-06-30,Mangaluru,Central PS,LOC070,Open,OFF01092,VIC00947
FIR01418,Domestic Violence,2025-10-01,Vijayapura,Central PS,LOC079,Closed,OFF01431,VIC01724
FIR01419,Assault,2023-02-03,Chikkamagaluru,East PS,LOC080,Under Investigation,OFF01258,VIC01714
FIR01420,Kidnapping,2023-04-02,Hassan,Traffic PS,LOC009,Under Investigation,OFF01452,VIC01765
FIR01421,Cyber Crime,2022-03-31,Belagavi,Central PS,LOC090,Under Investigation,OFF00006,VIC00324
FIR01422,Financial Fraud,2023-04-05,Davanagere,Traffic PS,LOC072,Open,OFF01012,VIC02206
FIR01423,Robbery,2025-08-08,Vijayapura,South PS,LOC086,Open,OFF00644,VIC02407
FIR01424,Burglary,2022-07-13,Chikkamagaluru,East PS,LOC080,Open,OFF00960,VIC02604
FIR01425,Domestic Violence,2023-08-30,Vijayapura,South PS,LOC083,Under Investigation,OFF01010,VIC00451
FIR01426,Domestic Violence,2024-02-02,Hubballi-Dharwad,West PS,LOC076,Open,OFF01272,VIC02794
FIR01427,Drug Offense,2025-01-17,Shivamogga,Traffic PS,LOC016,Under Investigation,OFF00981,VIC02739
FIR01428,Cyber Crime,2024-04-02,Hubballi-Dharwad,North PS,LOC039,Open,OFF00676,VIC02469
FIR01429,Robbery,2025-04-08,Davanagere,North PS,LOC044,Under Investigation,OFF01521,VIC01074
FIR01430,Domestic Violence,2023-06-21,Udupi,Central PS,LOC007,Under Investigation,OFF01961,VIC01913
FIR01431,Cyber Crime,2024-03-08,Bengaluru Rural,Traffic PS,LOC038,Closed,OFF00027,VIC01460
FIR01432,Theft,2025-10-11,Davanagere,Cyber PS,LOC087,Open,OFF00462,VIC02433
FIR01433,Murder,2022-12-30,Belagavi,Traffic PS,LOC010,Under Investigation,OFF00383,VIC01869
FIR01434,Kidnapping,2024-06-24,Tumakuru,North PS,LOC005,Under Investigation,OFF01445,VIC01023
FIR01435,Fraud,2023-05-16,Davanagere,Central PS,LOC048,Under Investigation,OFF01521,VIC02342
FIR01436,Kidnapping,2024-03-05,Chikkamagaluru,East PS,LOC074,Closed,OFF01196,VIC00144
FIR01437,Financial Fraud,2024-03-28,Hubballi-Dharwad,North PS,LOC039,Closed,OFF01967,VIC00416
FIR01438,Murder,2022-09-01,Davanagere,South PS,LOC025,Closed,OFF00886,VIC01535
FIR01439,Assault,2022-09-22,Vijayapura,North PS,LOC096,Closed,OFF00079,VIC01803
FIR01440,Robbery,2023-01-05,Hubballi-Dharwad,Traffic PS,LOC032,Under Investigation,OFF00580,VIC00236
FIR01441,Burglary,2024-06-12,Bengaluru Urban,North PS,LOC014,Open,OFF00485,VIC00609
FIR01442,Burglary,2023-01-31,Mysuru,Rural PS,LOC027,Open,OFF00788,VIC00148
FIR01443,Theft,2022-05-11,Hubballi-Dharwad,North PS,LOC039,Closed,OFF01921,VIC00321
FIR01444,Cyber Crime,2025-06-06,Hassan,Central PS,LOC037,Under Investigation,OFF01899,VIC01724
FIR01445,Cyber Crime,2022-08-19,Davanagere,North PS,LOC020,Under Investigation,OFF01984,VIC00383
FIR01446,Murder,2024-11-12,Udupi,Cyber PS,LOC092,Under Investigation,OFF01786,VIC01314
FIR01447,Vehicle Theft,2022-07-04,Hubballi-Dharwad,West PS,LOC076,Under Investigation,OFF01283,VIC01140
FIR01448,Drug Offense,2022-11-11,Ballari,North PS,LOC047,Under Investigation,OFF00588,VIC01982
FIR01449,Murder,2025-05-01,Mangaluru,West PS,LOC036,Closed,OFF00494,VIC01545
FIR01450,Robbery,2024-12-14,Shivamogga,South PS,LOC063,Under Investigation,OFF00338,VIC01070
FIR01451,Financial Fraud,2024-11-18,Hassan,Central PS,LOC021,Open,OFF01393,VIC00900
FIR01452,Theft,2025-01-30,Mangaluru,Cyber PS,LOC069,Open,OFF01865,VIC02077
FIR01453,Drug Offense,2024-06-03,Bengaluru Rural,West PS,LOC018,Closed,OFF01484,VIC01987
FIR01454,Financial Fraud,2022-12-11,Bengaluru Rural,East PS,LOC081,Open,OFF01372,VIC01476
FIR01455,Fraud,2022-01-12,Vijayapura,South PS,LOC035,Open,OFF00652,VIC01481
FIR01456,Domestic Violence,2022-11-27,Kalaburagi,North PS,LOC043,Closed,OFF01523,VIC00554
FIR01457,Drug Offense,2025-01-19,Belagavi,Cyber PS,LOC022,Open,OFF00712,VIC02381
FIR01458,Fraud,2022-01-08,Bengaluru Urban,Central PS,LOC065,Under Investigation,OFF01432,VIC00056
FIR01459,Burglary,2023-10-31,Udupi,South PS,LOC078,Closed,OFF01199,VIC02648
FIR01460,Assault,2024-12-20,Hubballi-Dharwad,Central PS,LOC085,Under Investigation,OFF00309,VIC00204
FIR01461,Fraud,2022-01-04,Hubballi-Dharwad,West PS,LOC076,Under Investigation,OFF00388,VIC02937
FIR01462,Drug Offense,2022-11-28,Chikkamagaluru,Rural PS,LOC024,Under Investigation,OFF00321,VIC01931
FIR01463,Murder,2025-09-13,Hassan,West PS,LOC041,Under Investigation,OFF01229,VIC02406
FIR01464,Vehicle Theft,2022-05-03,Bengaluru Rural,Traffic PS,LOC038,Closed,OFF01901,VIC01068
FIR01465,Burglary,2024-06-04,Kalaburagi,North PS,LOC043,Closed,OFF00393,VIC00456
FIR01466,Assault,2023-05-15,Davanagere,North PS,LOC020,Open,OFF00981,VIC02467
FIR01467,Domestic Violence,2023-02-28,Mysuru,East PS,LOC068,Under Investigation,OFF01977,VIC00823
FIR01468,Assault,2025-10-10,Bengaluru Urban,Central PS,LOC065,Open,OFF01288,VIC02828
FIR01469,Financial Fraud,2024-04-14,Shivamogga,Central PS,LOC033,Open,OFF00766,VIC01756
FIR01470,Kidnapping,2023-11-20,Hubballi-Dharwad,Traffic PS,LOC032,Open,OFF00449,VIC01712
FIR01471,Drug Offense,2025-01-15,Chikkamagaluru,East PS,LOC074,Open,OFF01799,VIC00949
FIR01472,Robbery,2024-07-20,Mangaluru,North PS,LOC098,Open,OFF01602,VIC02054
FIR01473,Cyber Crime,2025-02-04,Vijayapura,North PS,LOC096,Open,OFF00123,VIC02663
FIR01474,Assault,2022-06-02,Kalaburagi,East PS,LOC029,Open,OFF00327,VIC00676
FIR01475,Burglary,2024-11-01,Hassan,Traffic PS,LOC009,Open,OFF01386,VIC00419
FIR01476,Burglary,2025-05-31,Shivamogga,Cyber PS,LOC019,Open,OFF01924,VIC00790
FIR01477,Domestic Violence,2025-01-12,Tumakuru,North PS,LOC005,Under Investigation,OFF01265,VIC01068
FIR01478,Burglary,2023-12-17,Bengaluru Rural,East PS,LOC040,Closed,OFF01699,VIC01102
FIR01479,Financial Fraud,2025-05-13,Vijayapura,Traffic PS,LOC045,Open,OFF00168,VIC00890
FIR01480,Fraud,2024-09-03,Bengaluru Rural,East PS,LOC040,Under Investigation,OFF00791,VIC00577
FIR01481,Drug Offense,2022-02-10,Kalaburagi,East PS,LOC029,Closed,OFF01330,VIC02086
FIR01482,Robbery,2024-02-29,Vijayapura,East PS,LOC001,Under Investigation,OFF00847,VIC01789
FIR01483,Kidnapping,2024-05-15,Chikkamagaluru,Rural PS,LOC024,Under Investigation,OFF01196,VIC00469
FIR01484,Burglary,2025-04-06,Udupi,North PS,LOC015,Open,OFF01154,VIC00175
FIR01485,Domestic Violence,2025-01-07,Kalaburagi,East PS,LOC029,Open,OFF01693,VIC02895
FIR01486,Assault,2023-06-30,Mangaluru,Central PS,LOC070,Open,OFF01694,VIC01830
FIR01487,Vehicle Theft,2022-09-18,Kalaburagi,North PS,LOC043,Under Investigation,OFF00645,VIC02180
FIR01488,Robbery,2024-04-19,Tumakuru,North PS,LOC005,Closed,OFF00170,VIC00737
FIR01489,Fraud,2022-08-15,Udupi,South PS,LOC078,Under Investigation,OFF00918,VIC00747
FIR01490,Domestic Violence,2025-04-01,Chikkamagaluru,Central PS,LOC084,Under Investigation,OFF00089,VIC00436
FIR01491,Financial Fraud,2025-01-13,Kalaburagi,North PS,LOC043,Closed,OFF00759,VIC01539
FIR01492,Vehicle Theft,2025-09-15,Kalaburagi,North PS,LOC043,Open,OFF00260,VIC02055
FIR01493,Theft,2025-10-15,Mysuru,Rural PS,LOC027,Under Investigation,OFF00730,VIC02144
